step	pred	loss
2.633800000000000000e+04	2.732764668134452180e+00	2.656964778900146484e+00
2.637200000000000000e+04	2.732638070082705095e+00	2.712308883666992188e+00
2.640600000000000000e+04	2.732511979837946914e+00	2.647189855575561523e+00
2.644000000000000000e+04	2.732386396895480907e+00	2.686103582382202148e+00
2.647400000000000000e+04	2.732261320749365119e+00	2.769232749938964844e+00
2.650800000000000000e+04	2.732136750892382615e+00	2.679457902908325195e+00
2.654200000000000000e+04	2.732012686816005509e+00	2.660174608230590820e+00
2.657600000000000000e+04	2.731889128010366097e+00	2.677530288696289062e+00
2.661000000000000000e+04	2.731766073964222219e+00	2.725907087326049805e+00
2.664400000000000000e+04	2.731643524164927950e+00	2.665888071060180664e+00
2.667800000000000000e+04	2.731521478098399403e+00	2.712497711181640625e+00
2.671100000000000000e+04	2.731403502861018406e+00	2.669996976852416992e+00
2.674500000000000000e+04	2.731282447933971902e+00	2.652274131774902344e+00
2.677900000000000000e+04	2.731161895203797485e+00	2.632611989974975586e+00
2.681300000000000000e+04	2.731041844150410292e+00	2.711690902709960938e+00
2.684700000000000000e+04	2.730922294252143168e+00	2.723049402236938477e+00
2.688100000000000000e+04	2.730803244985715139e+00	2.758283853530883789e+00
2.691500000000000000e+04	2.730684695826202546e+00	2.682492494583129883e+00
2.694900000000000000e+04	2.730566646247014617e+00	2.691257476806640625e+00
2.698300000000000000e+04	2.730449095719862385e+00	2.628415346145629883e+00
2.701700000000000000e+04	2.730332043714732482e+00	2.722520589828491211e+00
2.705100000000000000e+04	2.730215489699862719e+00	2.708398103713989258e+00
2.708500000000000000e+04	2.730099433141714993e+00	2.670055866241455078e+00
2.711900000000000000e+04	2.729983873504947312e+00	2.681348085403442383e+00
2.715300000000000000e+04	2.729868810252392031e+00	2.711102008819580078e+00
2.718700000000000000e+04	2.729754242845028767e+00	2.657881975173950195e+00
2.722100000000000000e+04	2.729640170741962191e+00	2.735546588897705078e+00
2.725400000000000000e+04	2.729529926853636379e+00	2.717517614364624023e+00
2.728800000000000000e+04	2.729416829200856043e+00	2.674201726913452148e+00
2.732200000000000000e+04	2.729304225234296055e+00	2.721770763397216797e+00
2.735600000000000000e+04	2.729192114405381009e+00	2.764254331588745117e+00
2.739000000000000000e+04	2.729080496163544645e+00	2.697879314422607422e+00
2.742400000000000000e+04	2.728969369956208979e+00	2.667835474014282227e+00
2.745800000000000000e+04	2.728858735228765209e+00	2.717860460281372070e+00
2.749200000000000000e+04	2.728748591424549286e+00	2.686565876007080078e+00
2.752600000000000000e+04	2.728638937984826818e+00	2.699136257171630859e+00
2.756000000000000000e+04	2.728529774348770420e+00	2.744433879852294922e+00
2.759400000000000000e+04	2.728421099953441509e+00	2.652531862258911133e+00
2.762800000000000000e+04	2.728312914233772091e+00	2.763793706893920898e+00
2.766200000000000000e+04	2.728205216622547002e+00	2.801725864410400391e+00
2.769600000000000000e+04	2.728098006550386145e+00	2.759205341339111328e+00
2.773000000000000000e+04	2.727991283445729831e+00	2.716941833496093750e+00
2.776400000000000000e+04	2.727885046734817465e+00	2.695676088333129883e+00
2.779700000000000000e+04	2.727782399233229071e+00	2.768481492996215820e+00
2.783100000000000000e+04	2.727677119316183063e+00	2.699293375015258789e+00
2.786500000000000000e+04	2.727572324075369981e+00	2.692302465438842773e+00
2.789900000000000000e+04	2.727468012928154550e+00	2.708886146545410156e+00
2.793300000000000000e+04	2.727364185289633980e+00	2.677361965179443359e+00
2.796700000000000000e+04	2.727260840572620637e+00	2.671828746795654297e+00
2.800100000000000000e+04	2.727157978187632281e+00	2.766504049301147461e+00
2.803500000000000000e+04	2.727055597542880516e+00	2.639992713928222656e+00
2.806900000000000000e+04	2.726953698044257912e+00	2.659942865371704102e+00
2.810300000000000000e+04	2.726852279095329568e+00	2.686337232589721680e+00
2.813700000000000000e+04	2.726751340097322451e+00	2.729663133621215820e+00
2.817100000000000000e+04	2.726650880449115188e+00	2.715321779251098633e+00
2.820500000000000000e+04	2.726550899547230955e+00	2.652572870254516602e+00
2.823900000000000000e+04	2.726451396785829484e+00	2.699306249618530273e+00
2.827300000000000000e+04	2.726352371556697740e+00	2.698002576828002930e+00
2.830700000000000000e+04	2.726253823249246366e+00	2.664945602416992188e+00
2.834100000000000000e+04	2.726155751250501247e+00	2.660397291183471680e+00
2.837400000000000000e+04	2.726061018640715261e+00	2.693460226058959961e+00
2.840800000000000000e+04	2.725963883446926417e+00	2.650302410125732422e+00
2.844200000000000000e+04	2.725867222726841455e+00	2.715901851654052734e+00
2.847600000000000000e+04	2.725771035857973867e+00	2.684448003768920898e+00
2.851000000000000000e+04	2.725675322215433738e+00	2.714097023010253906e+00
2.854400000000000000e+04	2.725580081171924629e+00	2.662118673324584961e+00
2.857800000000000000e+04	2.725485312097741808e+00	2.711405992507934570e+00
2.861200000000000000e+04	2.725391014360775355e+00	2.662223339080810547e+00
2.864600000000000000e+04	2.725297187326504833e+00	2.677659034729003906e+00
2.868000000000000000e+04	2.725203830358004620e+00	2.703986406326293945e+00
2.871400000000000000e+04	2.725110942815943460e+00	2.671786069869995117e+00
2.874800000000000000e+04	2.725018524058585356e+00	2.687695503234863281e+00
2.878200000000000000e+04	2.724926573441797117e+00	2.748351573944091797e+00
2.881600000000000000e+04	2.724835090319047026e+00	2.725323438644409180e+00
2.885000000000000000e+04	2.724744074041412389e+00	2.673990726470947266e+00
2.888400000000000000e+04	2.724653523957583534e+00	2.675526618957519531e+00
2.891700000000000000e+04	2.724566082320599492e+00	2.704967975616455078e+00
2.895100000000000000e+04	2.724476448997266154e+00	2.670181751251220703e+00
2.898500000000000000e+04	2.724387279918954796e+00	2.746835231781005859e+00
2.901900000000000000e+04	2.724298574424946828e+00	2.656109809875488281e+00
2.905300000000000000e+04	2.724210331852174871e+00	2.691207170486450195e+00
2.908700000000000000e+04	2.724122551535232528e+00	2.758216381072998047e+00
2.912100000000000000e+04	2.724035232806383711e+00	2.704086780548095703e+00
2.915500000000000000e+04	2.723948374995575517e+00	2.662055492401123047e+00
2.918900000000000000e+04	2.723861977430450665e+00	2.710150003433227539e+00
2.922300000000000000e+04	2.723776039436359486e+00	2.741481065750122070e+00
2.925700000000000000e+04	2.723690560336373689e+00	2.663586854934692383e+00
2.929100000000000000e+04	2.723605539451301905e+00	2.643823862075805664e+00
2.932500000000000000e+04	2.723520976099703894e+00	2.690882921218872070e+00
2.935900000000000000e+04	2.723436869597909205e+00	2.702873229980468750e+00
2.939300000000000000e+04	2.723353219260030489e+00	2.543671131134033203e+00
2.942700000000000000e+04	2.723270024397983491e+00	2.674850940704345703e+00
2.946000000000000000e+04	2.723189711368338983e+00	2.714116334915161133e+00
2.949400000000000000e+04	2.723107412039234898e+00	2.720917940139770508e+00
2.952800000000000000e+04	2.723025566129178898e+00	2.700157165527343750e+00
2.956200000000000000e+04	2.722944172941556662e+00	2.579700946807861328e+00
2.959600000000000000e+04	2.722863231777656878e+00	2.676466464996337891e+00
2.963000000000000000e+04	2.722782741936695228e+00	2.673027038574218750e+00
2.966400000000000000e+04	2.722702702715836143e+00	2.670953512191772461e+00
2.969800000000000000e+04	2.722623113410221229e+00	2.797196865081787109e+00
2.973200000000000000e+04	2.722543973312988808e+00	2.686942577362060547e+00
2.976600000000000000e+04	2.722465281715305441e+00	2.719395399093627930e+00
2.980000000000000000e+04	2.722387037906389029e+00	2.654059410095214844e+00
2.983400000000000000e+04	2.722309241173538563e+00	2.660585403442382812e+00
2.986800000000000000e+04	2.722231890802160326e+00	2.692940950393676758e+00
2.990200000000000000e+04	2.722154986075799865e+00	2.649908304214477539e+00
2.993600000000000000e+04	2.722078526276171306e+00	2.632197141647338867e+00
2.997000000000000000e+04	2.722002510683187104e+00	2.665304899215698242e+00
3.000400000000000000e+04	2.721926938574990018e+00	2.653448581695556641e+00
3.003700000000000000e+04	2.721854012601771622e+00	2.613030433654785156e+00
3.007100000000000000e+04	2.721779312299977605e+00	2.679548501968383789e+00
3.010500000000000000e+04	2.721705053328519863e+00	2.608973741531372070e+00
3.013900000000000000e+04	2.721631234958843848e+00	2.640443086624145508e+00
3.017300000000000000e+04	2.721557856460797176e+00	2.673175096511840820e+00
3.020700000000000000e+04	2.721484917102662049e+00	2.696596860885620117e+00
3.024100000000000000e+04	2.721412416151196112e+00	2.724025487899780273e+00
3.027500000000000000e+04	2.721340352871666202e+00	2.641198158264160156e+00
3.030900000000000000e+04	2.721268726527889648e+00	2.666957139968872070e+00
3.034300000000000000e+04	2.721197536382274240e+00	2.730612754821777344e+00
3.037700000000000000e+04	2.721126781695855978e+00	2.652468442916870117e+00
3.041100000000000000e+04	2.721056461728340370e+00	2.692306280136108398e+00
3.044500000000000000e+04	2.720986575738145063e+00	2.664715766906738281e+00
3.047900000000000000e+04	2.720917122982441150e+00	2.714801549911499023e+00
3.051300000000000000e+04	2.720848102717195793e+00	2.726607322692871094e+00
3.054700000000000000e+04	2.720779514197216198e+00	2.637206315994262695e+00
3.058000000000000000e+04	2.720713355164367186e+00	2.663442373275756836e+00
3.061400000000000000e+04	2.720645615251137794e+00	2.739741086959838867e+00
3.064800000000000000e+04	2.720578304863103369e+00	2.687987565994262695e+00
3.068200000000000000e+04	2.720511423250903782e+00	2.651189088821411133e+00
3.071600000000000000e+04	2.720444969664244539e+00	2.652851104736328125e+00
3.075000000000000000e+04	2.720378943351942524e+00	2.683221101760864258e+00
3.078400000000000000e+04	2.720313343561973518e+00	2.704320907592773438e+00
3.081800000000000000e+04	2.720248169541522376e+00	2.716886758804321289e+00
3.085200000000000000e+04	2.720183420537027885e+00	2.652231216430664062e+00
3.088600000000000000e+04	2.720119095794233832e+00	2.688061237335205078e+00
3.092000000000000000e+04	2.720055194558240075e+00	2.672079324722290039e+00
3.095400000000000000e+04	2.719991716073548726e+00	2.720383167266845703e+00
3.098800000000000000e+04	2.719928659584117892e+00	2.651590347290039062e+00
3.102200000000000000e+04	2.719866024333410071e+00	2.629015684127807617e+00
3.105600000000000000e+04	2.719803809564445007e+00	2.605627298355102539e+00
3.109000000000000000e+04	2.719742014519849427e+00	2.637511968612670898e+00
3.112400000000000000e+04	2.719680638441910325e+00	2.642046689987182617e+00
3.115700000000000000e+04	2.719621467489001798e+00	2.689905881881713867e+00
3.119100000000000000e+04	2.719560914803005769e+00	2.645676136016845703e+00
3.122500000000000000e+04	2.719500778831313692e+00	2.670055389404296875e+00
3.125900000000000000e+04	2.719441058815375900e+00	2.644829511642456055e+00
3.129300000000000000e+04	2.719381753996564122e+00	2.672524452209472656e+00
3.132700000000000000e+04	2.719322863616222552e+00	2.726904630661010742e+00
3.136100000000000000e+04	2.719264386915721587e+00	2.671051025390625000e+00
3.139500000000000000e+04	2.719206323136512005e+00	2.677939653396606445e+00
3.142900000000000000e+04	2.719148671520177807e+00	2.666372299194335938e+00
3.146300000000000000e+04	2.719091431308488183e+00	2.719193696975708008e+00
3.149700000000000000e+04	2.719034601743452129e+00	2.755881786346435547e+00
3.153100000000000000e+04	2.718978182067372629e+00	2.680866003036499023e+00
3.156500000000000000e+04	2.718922171522896836e+00	2.697056055068969727e+00
3.159900000000000000e+04	2.718866569353071583e+00	2.683551311492919922e+00
3.163300000000000000e+04	2.718811374801394898e+00	2.731116771697998047e+00
3.166700000000000000e+04	2.718756587111870182e+00	2.545677900314331055e+00
3.170000000000000000e+04	2.718703799197946580e+00	2.672670364379882812e+00
3.173400000000000000e+04	2.718649811055665388e+00	2.632640361785888672e+00
3.176800000000000000e+04	2.718596227533264464e+00	2.668757677078247070e+00
3.180200000000000000e+04	2.718543047877264751e+00	2.673398256301879883e+00
3.183600000000000000e+04	2.718490271334946584e+00	2.717479467391967773e+00
3.187000000000000000e+04	2.718437897154406535e+00	2.712348222732543945e+00
3.190400000000000000e+04	2.718385924584602265e+00	2.663771867752075195e+00
3.193800000000000000e+04	2.718334352875405369e+00	2.716183662414550781e+00
3.197200000000000000e+04	2.718283181277648897e+00	2.687330961227416992e+00
3.200600000000000000e+04	2.718232409043178421e+00	2.702353715896606445e+00
3.204000000000000000e+04	2.718182035424896448e+00	2.655374288558959961e+00
3.207400000000000000e+04	2.718132059676815704e+00	2.668275594711303711e+00
3.210800000000000000e+04	2.718082481054099997e+00	2.668756723403930664e+00
3.214200000000000000e+04	2.718033298813113063e+00	2.671931743621826172e+00
3.217600000000000000e+04	2.717984512211464754e+00	2.634726285934448242e+00
3.221000000000000000e+04	2.717936120508054110e+00	2.641574859619140625e+00
3.224300000000000000e+04	2.717889529036574103e+00	2.662560224533081055e+00
3.227700000000000000e+04	2.717841913351059180e+00	2.678229093551635742e+00
3.231100000000000000e+04	2.717794690370304966e+00	2.692313194274902344e+00
3.234500000000000000e+04	2.717747859358754514e+00	2.670986890792846680e+00
3.237900000000000000e+04	2.717701419582347455e+00	2.647405862808227539e+00
3.241300000000000000e+04	2.717655370308561746e+00	2.679787874221801758e+00
3.244700000000000000e+04	2.717609710806450085e+00	2.725842952728271484e+00
3.248100000000000000e+04	2.717564440346676324e+00	2.673755407333374023e+00
3.251500000000000000e+04	2.717519558201552776e+00	2.661772966384887695e+00
3.254900000000000000e+04	2.717475063645072630e+00	2.663547754287719727e+00
3.258300000000000000e+04	2.717430955952945926e+00	2.674758672714233398e+00
3.261700000000000000e+04	2.717387234402628415e+00	2.685341835021972656e+00
3.265100000000000000e+04	2.717343898273355762e+00	2.641474962234497070e+00
3.268500000000000000e+04	2.717300946846169740e+00	2.773743629455566406e+00
3.271900000000000000e+04	2.717258379403948432e+00	2.678308010101318359e+00
3.275300000000000000e+04	2.717216195231433762e+00	2.647191047668457031e+00
3.278700000000000000e+04	2.717174393615254147e+00	2.658742427825927734e+00
3.282000000000000000e+04	2.717134186628967107e+00	2.639243364334106445e+00
3.285400000000000000e+04	2.717093136793259589e+00	2.583581686019897461e+00
3.288800000000000000e+04	2.717052467406117167e+00	2.629727363586425781e+00
3.292200000000000000e+04	2.717012177761885638e+00	2.636849880218505859e+00
3.295600000000000000e+04	2.716972267156905207e+00	2.669878482818603516e+00
3.299000000000000000e+04	2.716932734889522916e+00	2.647563934326171875e+00
3.302400000000000000e+04	2.716893580260110852e+00	2.706048488616943359e+00
3.305800000000000000e+04	2.716854802571075034e+00	2.612833976745605469e+00
3.309200000000000000e+04	2.716816401126873171e+00	2.676619768142700195e+00
3.312600000000000000e+04	2.716778375234016885e+00	2.655759572982788086e+00
3.316000000000000000e+04	2.716740724201087698e+00	2.615872859954833984e+00
3.319400000000000000e+04	2.716703447338736588e+00	2.683471679687500000e+00
3.322800000000000000e+04	2.716666543959694202e+00	2.668678283691406250e+00
3.326200000000000000e+04	2.716630013378769970e+00	2.671426773071289062e+00
3.329600000000000000e+04	2.716593854912856099e+00	2.716130971908569336e+00
3.333000000000000000e+04	2.716558067880925798e+00	2.706524133682250977e+00
3.336300000000000000e+04	2.716523687973666945e+00	2.635937929153442383e+00
3.339700000000000000e+04	2.716488630899925649e+00	2.705398321151733398e+00
3.343100000000000000e+04	2.716453943249362624e+00	2.689919710159301758e+00
3.346500000000000000e+04	2.716419624349176054e+00	2.636474132537841797e+00
3.349900000000000000e+04	2.716385673528617151e+00	2.631203889846801758e+00
3.353300000000000000e+04	2.716352090118978158e+00	2.683408021926879883e+00
3.356700000000000000e+04	2.716318873453581695e+00	2.736202239990234375e+00
3.360100000000000000e+04	2.716286022867763883e+00	2.662925720214843750e+00
3.363500000000000000e+04	2.716253537698858800e+00	2.713608741760253906e+00
3.366900000000000000e+04	2.716221417286181161e+00	2.654134750366210938e+00
3.370300000000000000e+04	2.716189660971003672e+00	2.660498380661010742e+00
3.373700000000000000e+04	2.716158268096537931e+00	2.615060091018676758e+00
3.377100000000000000e+04	2.716127238007910893e+00	2.678466796875000000e+00
3.380500000000000000e+04	2.716096570052137782e+00	2.726500749588012695e+00
3.383900000000000000e+04	2.716066263578095885e+00	2.633395195007324219e+00
3.387300000000000000e+04	2.716036317936497024e+00	2.725352525711059570e+00
3.390700000000000000e+04	2.716006732479854247e+00	2.646177291870117188e+00
