step	pred	loss
1.316900000000000000e+04	2.837014797532032340e+00	2.825989246368408203e+00
1.320300000000000000e+04	2.836658775747048278e+00	2.909538030624389648e+00
1.323700000000000000e+04	2.836304268654315841e+00	2.854409217834472656e+00
1.327100000000000000e+04	2.835951265944072652e+00	2.846923112869262695e+00
1.330500000000000000e+04	2.835599757402906818e+00	2.872830390930175781e+00
1.333900000000000000e+04	2.835249732912611620e+00	2.901040077209472656e+00
1.337300000000000000e+04	2.834901182449058421e+00	2.832899570465087891e+00
1.340700000000000000e+04	2.834554096081086882e+00	2.827833175659179688e+00
1.344100000000000000e+04	2.834208463969407177e+00	2.801755189895629883e+00
1.347500000000000000e+04	2.833864276365522628e+00	2.871366739273071289e+00
1.350900000000000000e+04	2.833521523610665227e+00	2.819691181182861328e+00
1.354300000000000000e+04	2.833180196134744477e+00	2.817486524581909180e+00
1.357600000000000000e+04	2.832850261737783093e+00	2.899104595184326172e+00
1.361000000000000000e+04	2.832511715227604476e+00	2.865894794464111328e+00
1.364400000000000000e+04	2.832174566080513323e+00	2.822734594345092773e+00
1.367800000000000000e+04	2.831838805068461973e+00	2.848918199539184570e+00
1.371200000000000000e+04	2.831504423047083385e+00	2.784946441650390625e+00
1.374600000000000000e+04	2.831171410954725687e+00	2.851123094558715820e+00
1.378000000000000000e+04	2.830839759811502709e+00	2.771627426147460938e+00
1.381400000000000000e+04	2.830509460718355186e+00	2.861094951629638672e+00
1.384800000000000000e+04	2.830180504856128820e+00	2.889466524124145508e+00
1.388200000000000000e+04	2.829852883484660797e+00	2.811641931533813477e+00
1.391600000000000000e+04	2.829526587941882276e+00	2.893091440200805664e+00
1.395000000000000000e+04	2.829201609642931103e+00	2.808919191360473633e+00
1.398400000000000000e+04	2.828877940079276954e+00	2.861490964889526367e+00
1.401800000000000000e+04	2.828555570817861131e+00	2.804780006408691406e+00
1.405200000000000000e+04	2.828234493500243918e+00	2.729451417922973633e+00
1.408600000000000000e+04	2.827914699841767465e+00	2.856274843215942383e+00
1.412000000000000000e+04	2.827596181630726679e+00	2.820456981658935547e+00
1.415300000000000000e+04	2.827288243623550468e+00	2.818356990814208984e+00
1.418700000000000000e+04	2.826972215038049629e+00	2.903120756149291992e+00
1.422100000000000000e+04	2.826657437928712824e+00	2.812331438064575195e+00
1.425500000000000000e+04	2.826343904365557158e+00	2.819333553314208984e+00
1.428900000000000000e+04	2.826031606487603653e+00	2.891977310180664062e+00
1.432300000000000000e+04	2.825720536502115632e+00	2.885131359100341797e+00
1.435700000000000000e+04	2.825410686683844208e+00	2.870197296142578125e+00
1.439100000000000000e+04	2.825102049374287105e+00	2.837280511856079102e+00
1.442500000000000000e+04	2.824794616980955020e+00	2.736585378646850586e+00
1.445900000000000000e+04	2.824488381976649087e+00	2.837466955184936523e+00
1.449300000000000000e+04	2.824183336898747676e+00	2.864857435226440430e+00
1.452700000000000000e+04	2.823879474348502061e+00	2.761425971984863281e+00
1.456100000000000000e+04	2.823576786990342757e+00	2.868563175201416016e+00
1.459500000000000000e+04	2.823275267551192069e+00	2.880402803421020508e+00
1.462900000000000000e+04	2.822974908819789963e+00	2.814291000366210938e+00
1.466300000000000000e+04	2.822675703646025269e+00	2.806369066238403320e+00
1.469600000000000000e+04	2.822386395074904186e+00	2.827514886856079102e+00
1.473000000000000000e+04	2.822089442394283498e+00	2.747514247894287109e+00
1.476400000000000000e+04	2.821793622385492917e+00	2.874553680419921875e+00
1.479800000000000000e+04	2.821498928134801520e+00	2.837208747863769531e+00
1.483200000000000000e+04	2.821205352786434695e+00	2.799267053604125977e+00
1.486600000000000000e+04	2.820912889541960400e+00	2.840087175369262695e+00
1.490000000000000000e+04	2.820621531659675441e+00	2.745272397994995117e+00
1.493400000000000000e+04	2.820331272454008165e+00	2.835523843765258789e+00
1.496800000000000000e+04	2.820042105294922052e+00	2.927287101745605469e+00
1.500200000000000000e+04	2.819754023607329962e+00	2.876000165939331055e+00
1.503600000000000000e+04	2.819467020870515928e+00	2.880213260650634766e+00
1.507000000000000000e+04	2.819181090617564056e+00	2.846071481704711914e+00
1.510400000000000000e+04	2.818896226434793206e+00	2.775227069854736328e+00
1.513800000000000000e+04	2.818612421961201875e+00	2.930577993392944336e+00
1.517200000000000000e+04	2.818329670887917082e+00	2.804619789123535156e+00
1.520600000000000000e+04	2.818047966957651695e+00	2.836269855499267578e+00
1.524000000000000000e+04	2.817767303964169745e+00	2.818287372589111328e+00
1.527300000000000000e+04	2.817495885398510147e+00	2.807091712951660156e+00
1.530700000000000000e+04	2.817217255692972433e+00	2.780884742736816406e+00
1.534100000000000000e+04	2.816939648783972405e+00	2.851527929306030273e+00
1.537500000000000000e+04	2.816663058662815189e+00	2.812849044799804688e+00
1.540900000000000000e+04	2.816387479369289348e+00	2.738318443298339844e+00
1.544300000000000000e+04	2.816112904991170396e+00	2.830407142639160156e+00
1.547700000000000000e+04	2.815839329663730073e+00	2.792010068893432617e+00
1.551100000000000000e+04	2.815566747569251405e+00	2.815980195999145508e+00
1.554500000000000000e+04	2.815295152936549972e+00	2.850562810897827148e+00
1.557900000000000000e+04	2.815024540040500511e+00	2.856416940689086914e+00
1.561300000000000000e+04	2.814754903201569736e+00	2.749316692352294922e+00
1.564700000000000000e+04	2.814486236785355810e+00	2.830923318862915039e+00
1.568100000000000000e+04	2.814218535202131832e+00	2.843999147415161133e+00
1.571500000000000000e+04	2.813951792906395966e+00	2.863687038421630859e+00
1.574900000000000000e+04	2.813686004396426910e+00	2.817166566848754883e+00
1.578300000000000000e+04	2.813421164213843806e+00	2.763842821121215820e+00
1.581700000000000000e+04	2.813157266943173251e+00	2.751343250274658203e+00
1.585000000000000000e+04	2.812902027989433673e+00	2.842008352279663086e+00
1.588400000000000000e+04	2.812639973123478132e+00	2.818036317825317383e+00
1.591800000000000000e+04	2.812378845331176436e+00	2.852843761444091797e+00
1.595200000000000000e+04	2.812118639363243133e+00	2.755908489227294922e+00
1.598600000000000000e+04	2.811859350011219671e+00	2.876108407974243164e+00
1.602000000000000000e+04	2.811600972107071161e+00	2.813920021057128906e+00
1.605400000000000000e+04	2.811343500522788030e+00	2.748436927795410156e+00
1.608800000000000000e+04	2.811086930169992115e+00	2.807136058807373047e+00
1.612200000000000000e+04	2.810831255999545863e+00	2.887253522872924805e+00
1.615600000000000000e+04	2.810576473001170417e+00	2.838670492172241211e+00
1.619000000000000000e+04	2.810322576203062805e+00	2.791558265686035156e+00
1.622400000000000000e+04	2.810069560671522471e+00	2.872118949890136719e+00
1.625800000000000000e+04	2.809817421510578672e+00	2.784516572952270508e+00
1.629200000000000000e+04	2.809566153861625004e+00	2.878388881683349609e+00
1.632600000000000000e+04	2.809315752903056129e+00	2.830877304077148438e+00
1.636000000000000000e+04	2.809066213849910731e+00	2.854323387145996094e+00
1.639300000000000000e+04	2.808824833936707233e+00	2.776276111602783203e+00
1.642700000000000000e+04	2.808576979479379787e+00	2.817809343338012695e+00
1.646100000000000000e+04	2.808329972925990070e+00	2.961354017257690430e+00
1.649500000000000000e+04	2.808083809633618699e+00	2.818425416946411133e+00
1.652900000000000000e+04	2.807838484994272132e+00	2.871496200561523438e+00
1.656300000000000000e+04	2.807593994434546936e+00	2.816060781478881836e+00
1.659700000000000000e+04	2.807350333415299382e+00	2.819644212722778320e+00
1.663100000000000000e+04	2.807107497431321264e+00	2.843691825866699219e+00
1.666500000000000000e+04	2.806865482011016155e+00	2.800439596176147461e+00
1.669900000000000000e+04	2.806624282716080110e+00	2.831246137619018555e+00
1.673300000000000000e+04	2.806383895141188134e+00	2.849164009094238281e+00
1.676700000000000000e+04	2.806144314913681548e+00	2.790530204772949219e+00
1.680100000000000000e+04	2.805905537693260676e+00	2.733995676040649414e+00
1.683500000000000000e+04	2.805667559171680647e+00	2.792733192443847656e+00
1.686900000000000000e+04	2.805430375072449856e+00	2.830336332321166992e+00
1.690300000000000000e+04	2.805193981150533311e+00	2.743366241455078125e+00
1.693700000000000000e+04	2.804958373192057319e+00	2.830272674560546875e+00
1.697000000000000000e+04	2.804730442546689684e+00	2.816322088241577148e+00
1.700400000000000000e+04	2.804496371184245440e+00	2.805542230606079102e+00
1.703800000000000000e+04	2.804263073448512777e+00	2.786178588867187500e+00
1.707200000000000000e+04	2.804030545246513739e+00	2.831223011016845703e+00
1.710600000000000000e+04	2.803798782515018573e+00	2.807193040847778320e+00
1.714000000000000000e+04	2.803567781220271726e+00	2.863103628158569336e+00
1.717400000000000000e+04	2.803337537357720066e+00	2.844364404678344727e+00
1.720800000000000000e+04	2.803108046951745091e+00	2.739417552947998047e+00
1.724200000000000000e+04	2.802879306055394260e+00	2.879693508148193359e+00
1.727600000000000000e+04	2.802651310750122526e+00	2.840810060501098633e+00
1.731000000000000000e+04	2.802424057145529002e+00	2.829466342926025391e+00
1.734400000000000000e+04	2.802197541379101153e+00	2.769924163818359375e+00
1.737800000000000000e+04	2.801971759615960789e+00	2.754431724548339844e+00
1.741200000000000000e+04	2.801746708048613144e+00	2.849367856979370117e+00
1.744600000000000000e+04	2.801522382896698193e+00	2.814508914947509766e+00
1.748000000000000000e+04	2.801298780406743738e+00	2.762965679168701172e+00
1.751400000000000000e+04	2.801075896851924263e+00	2.802459716796875000e+00
1.754700000000000000e+04	2.800860252719885146e+00	2.805623769760131836e+00
1.758100000000000000e+04	2.800638775084190790e+00	2.808367490768432617e+00
1.761500000000000000e+04	2.800418005467570470e+00	2.811076164245605469e+00
1.764900000000000000e+04	2.800197940246650141e+00	2.845865011215209961e+00
1.768300000000000000e+04	2.799978575823531379e+00	2.781638860702514648e+00
1.771700000000000000e+04	2.799759908625564897e+00	2.810940980911254883e+00
1.775100000000000000e+04	2.799541935105123613e+00	2.839960098266601562e+00
1.778500000000000000e+04	2.799324651739381942e+00	2.809658050537109375e+00
1.781900000000000000e+04	2.799108055030093745e+00	2.775397539138793945e+00
1.785300000000000000e+04	2.798892141503375175e+00	2.816731452941894531e+00
1.788700000000000000e+04	2.798676907709488848e+00	2.872116565704345703e+00
1.792100000000000000e+04	2.798462350222631123e+00	2.809855461120605469e+00
1.795500000000000000e+04	2.798248465640718941e+00	2.789762973785400391e+00
1.798900000000000000e+04	2.798035250585183320e+00	2.794591188430786133e+00
1.802300000000000000e+04	2.797822701700762416e+00	2.815656900405883789e+00
1.805700000000000000e+04	2.797610815655296346e+00	2.870533943176269531e+00
1.809000000000000000e+04	2.797405792301271621e+00	2.850493431091308594e+00
1.812400000000000000e+04	2.797195202774064526e+00	2.830903530120849609e+00
1.815800000000000000e+04	2.796985266321617036e+00	2.872843980789184570e+00
1.819200000000000000e+04	2.796775979701524140e+00	2.828296422958374023e+00
1.822600000000000000e+04	2.796567339693498688e+00	2.761147975921630859e+00
1.826000000000000000e+04	2.796359343099180883e+00	2.812117815017700195e+00
1.829400000000000000e+04	2.796151986741946871e+00	2.774084091186523438e+00
1.832800000000000000e+04	2.795945267466722228e+00	2.815115451812744141e+00
1.836200000000000000e+04	2.795739182139794554e+00	2.795499086380004883e+00
1.839600000000000000e+04	2.795533727648631395e+00	2.829625368118286133e+00
1.843000000000000000e+04	2.795328900901696834e+00	2.802359819412231445e+00
1.846400000000000000e+04	2.795124698828272525e+00	2.784794092178344727e+00
1.849800000000000000e+04	2.794921118378278724e+00	2.850696802139282227e+00
1.853200000000000000e+04	2.794718156522098873e+00	2.854899406433105469e+00
1.856600000000000000e+04	2.794515810250403298e+00	2.837561130523681641e+00
1.860000000000000000e+04	2.794314076573979122e+00	2.834821939468383789e+00
1.863400000000000000e+04	2.794112952523556626e+00	2.801623582839965820e+00
1.866700000000000000e+04	2.793918324087669269e+00	2.806847095489501953e+00
1.870100000000000000e+04	2.793718392744759527e+00	2.846775770187377930e+00
1.873500000000000000e+04	2.793519062323352564e+00	2.848002433776855469e+00
1.876900000000000000e+04	2.793320329931717971e+00	2.795165300369262695e+00
1.880300000000000000e+04	2.793122192697246042e+00	2.828337907791137695e+00
1.883700000000000000e+04	2.792924647766286572e+00	2.802834987640380859e+00
1.887100000000000000e+04	2.792727692303990317e+00	2.798039674758911133e+00
1.890500000000000000e+04	2.792531323494150453e+00	2.766191720962524414e+00
1.893900000000000000e+04	2.792335538539048923e+00	2.817536592483520508e+00
1.897300000000000000e+04	2.792140334659299672e+00	2.749491453170776367e+00
1.900700000000000000e+04	2.791945709093698103e+00	2.817465782165527344e+00
1.904100000000000000e+04	2.791751659099067862e+00	2.892482995986938477e+00
1.907500000000000000e+04	2.791558181950112072e+00	2.766545534133911133e+00
1.910900000000000000e+04	2.791365274939266783e+00	2.788144350051879883e+00
1.914300000000000000e+04	2.791172935376551312e+00	2.783725023269653320e+00
1.917700000000000000e+04	2.790981160589424803e+00	2.808857917785644531e+00
1.921100000000000000e+04	2.790789947922642789e+00	2.835153102874755859e+00
1.924400000000000000e+04	2.790604894223643662e+00	2.785195589065551758e+00
1.927800000000000000e+04	2.790414781559272583e+00	2.854203462600708008e+00
1.931200000000000000e+04	2.790225223228225193e+00	2.847783088684082031e+00
1.934600000000000000e+04	2.790036216642541422e+00	2.828240871429443359e+00
1.938000000000000000e+04	2.789847759230862589e+00	2.778947591781616211e+00
1.941400000000000000e+04	2.789659848438298173e+00	2.828914165496826172e+00
1.944800000000000000e+04	2.789472481726288589e+00	2.800940513610839844e+00
1.948200000000000000e+04	2.789285656572476846e+00	2.789695024490356445e+00
1.951600000000000000e+04	2.789099370470572659e+00	2.780936241149902344e+00
1.955000000000000000e+04	2.788913620930225878e+00	2.798604249954223633e+00
1.958400000000000000e+04	2.788728405476895045e+00	2.822724819183349609e+00
1.961800000000000000e+04	2.788543721651720819e+00	2.813634634017944336e+00
1.965200000000000000e+04	2.788359567011400308e+00	2.881137132644653320e+00
1.968600000000000000e+04	2.788175939128060943e+00	2.848778724670410156e+00
1.972000000000000000e+04	2.787992835589137020e+00	2.760631799697875977e+00
1.975400000000000000e+04	2.787810253997246690e+00	2.845123529434204102e+00
1.978700000000000000e+04	2.787633539341874744e+00	2.811801910400390625e+00
1.982100000000000000e+04	2.787451979334000907e+00	2.781932115554809570e+00
1.985500000000000000e+04	2.787270934239892917e+00	2.728383064270019531e+00
1.988900000000000000e+04	2.787090401721271427e+00	2.809331417083740234e+00
1.992300000000000000e+04	2.786910379454448528e+00	2.754983425140380859e+00
1.995700000000000000e+04	2.786730865130212287e+00	2.795014619827270508e+00
1.999100000000000000e+04	2.786551856453712173e+00	2.842140674591064453e+00
2.002500000000000000e+04	2.786373351144344923e+00	2.769427537918090820e+00
2.005900000000000000e+04	2.786195346935643080e+00	2.770317077636718750e+00
2.009300000000000000e+04	2.786017841575162191e+00	2.840335130691528320e+00
2.012700000000000000e+04	2.785840832824372448e+00	2.858777999877929688e+00
2.016100000000000000e+04	2.785664318458547228e+00	2.781700134277343750e+00
2.019500000000000000e+04	2.785488296266656505e+00	2.909136533737182617e+00
2.022900000000000000e+04	2.785312764051259382e+00	2.809185743331909180e+00
2.026300000000000000e+04	2.785137719628397068e+00	2.786040544509887695e+00
2.029700000000000000e+04	2.784963160827488071e+00	2.775701999664306641e+00
2.033100000000000000e+04	2.784789085491225169e+00	2.776703357696533203e+00
2.036400000000000000e+04	2.784620590331767787e+00	2.866006135940551758e+00
2.039800000000000000e+04	2.784447461441938998e+00	2.770167112350463867e+00
2.043200000000000000e+04	2.784274809685557628e+00	2.798116683959960938e+00
2.046600000000000000e+04	2.784102632957010215e+00	2.732331514358520508e+00
2.050000000000000000e+04	2.783930929163451751e+00	2.771537065505981445e+00
2.053400000000000000e+04	2.783759696224710201e+00	2.829924345016479492e+00
2.056800000000000000e+04	2.783588932073185696e+00	2.827215194702148438e+00
2.060200000000000000e+04	2.783418634653757273e+00	2.742319822311401367e+00
2.063600000000000000e+04	2.783248801923683846e+00	2.859880685806274414e+00
2.067000000000000000e+04	2.783079431852511831e+00	2.773360490798950195e+00
2.070400000000000000e+04	2.782910522421980559e+00	2.818850517272949219e+00
2.073800000000000000e+04	2.782742071625928126e+00	2.767583370208740234e+00
2.077200000000000000e+04	2.782574077470200358e+00	2.784793138504028320e+00
2.080600000000000000e+04	2.782406537972558880e+00	2.769044637680053711e+00
2.084000000000000000e+04	2.782239451162591415e+00	2.835525512695312500e+00
2.087400000000000000e+04	2.782072815081619854e+00	2.791771411895751953e+00
2.090800000000000000e+04	2.781906627782614549e+00	2.811139345169067383e+00
2.094100000000000000e+04	2.781745755689362998e+00	2.830041646957397461e+00
2.097500000000000000e+04	2.781580447100746589e+00	2.856036424636840820e+00
2.100900000000000000e+04	2.781415581578102092e+00	2.862924098968505859e+00
2.104300000000000000e+04	2.781251157219782666e+00	2.739569902420043945e+00
2.107700000000000000e+04	2.781087172135359165e+00	2.789976596832275391e+00
2.111100000000000000e+04	2.780923624445534870e+00	2.846839427947998047e+00
2.114500000000000000e+04	2.780760512282062891e+00	2.753921270370483398e+00
2.117900000000000000e+04	2.780597833787663120e+00	2.858345270156860352e+00
2.121300000000000000e+04	2.780435587115940965e+00	2.752619981765747070e+00
2.124700000000000000e+04	2.780273770431304747e+00	2.754712343215942383e+00
2.128100000000000000e+04	2.780112381908887986e+00	2.861116886138916016e+00
2.131500000000000000e+04	2.779951419734466800e+00	2.812667846679687500e+00
2.134900000000000000e+04	2.779790882104382632e+00	2.757797241210937500e+00
2.138300000000000000e+04	2.779630767225464094e+00	2.715804576873779297e+00
2.141700000000000000e+04	2.779471073314948804e+00	2.757465362548828125e+00
2.145100000000000000e+04	2.779311798600406114e+00	2.723671674728393555e+00
2.148400000000000000e+04	2.779157607650895478e+00	2.847279787063598633e+00
2.151800000000000000e+04	2.778999153850935322e+00	2.797781944274902344e+00
2.155200000000000000e+04	2.778841114041983307e+00	2.775491952896118164e+00
2.158600000000000000e+04	2.778683486491890342e+00	2.828642368316650391e+00
2.162000000000000000e+04	2.778526269478467814e+00	2.798811674118041992e+00
2.165400000000000000e+04	2.778369461289415199e+00	2.729777574539184570e+00
2.168800000000000000e+04	2.778213060222246789e+00	2.784602403640747070e+00
2.172200000000000000e+04	2.778057064584222413e+00	2.762447595596313477e+00
2.175600000000000000e+04	2.777901472692273277e+00	2.833536863327026367e+00
2.179000000000000000e+04	2.777746282872934458e+00	2.786396741867065430e+00
2.182400000000000000e+04	2.777591493462273853e+00	2.815688610076904297e+00
2.185800000000000000e+04	2.777437102805823788e+00	2.746954917907714844e+00
2.189200000000000000e+04	2.777283109258511296e+00	2.822470903396606445e+00
2.192600000000000000e+04	2.777129511184592836e+00	2.746863365173339844e+00
2.196000000000000000e+04	2.776976306957583240e+00	2.832753419876098633e+00
2.199400000000000000e+04	2.776823494960193539e+00	2.812068223953247070e+00
2.202800000000000000e+04	2.776671073584260796e+00	2.831163644790649414e+00
2.206100000000000000e+04	2.776523507232771415e+00	2.817669868469238281e+00
2.209500000000000000e+04	2.776371850938995856e+00	2.834753274917602539e+00
2.212900000000000000e+04	2.776220580542683614e+00	2.717422008514404297e+00
2.216300000000000000e+04	2.776069694471273941e+00	2.770166635513305664e+00
2.219700000000000000e+04	2.775919191161013710e+00	2.821298837661743164e+00
2.223100000000000000e+04	2.775769069056895688e+00	2.734208583831787109e+00
2.226500000000000000e+04	2.775619326612595028e+00	2.765506029129028320e+00
2.229900000000000000e+04	2.775469962290407988e+00	2.736239194869995117e+00
2.233300000000000000e+04	2.775320974561191090e+00	2.775565385818481445e+00
2.236700000000000000e+04	2.775172361904300278e+00	2.798289060592651367e+00
2.240100000000000000e+04	2.775024122807530969e+00	2.771417140960693359e+00
2.243500000000000000e+04	2.774876255767058097e+00	2.821108102798461914e+00
2.246900000000000000e+04	2.774728759287377944e+00	2.810146331787109375e+00
2.250300000000000000e+04	2.774581631881248622e+00	2.805374145507812500e+00
2.253700000000000000e+04	2.774434872069631908e+00	2.823230028152465820e+00
2.257100000000000000e+04	2.774288478381638168e+00	2.798767089843750000e+00
2.260500000000000000e+04	2.774142449354465079e+00	2.795779466629028320e+00
2.263800000000000000e+04	2.774001062651615168e+00	2.850625753402709961e+00
2.267200000000000000e+04	2.773855747970353836e+00	2.830236673355102539e+00
2.270600000000000000e+04	2.773710793651690931e+00	2.813586711883544922e+00
2.274000000000000000e+04	2.773566198264391325e+00	2.801441907882690430e+00
2.277400000000000000e+04	2.773421960385034524e+00	2.770269870758056641e+00
2.280800000000000000e+04	2.773278078597957386e+00	2.868066072463989258e+00
2.284200000000000000e+04	2.773134551495202160e+00	2.797870874404907227e+00
2.287600000000000000e+04	2.772991377676463198e+00	2.886956930160522461e+00
2.291000000000000000e+04	2.772848555749033661e+00	2.878901004791259766e+00
2.294400000000000000e+04	2.772706084327752674e+00	2.759414434432983398e+00
2.297800000000000000e+04	2.772563962034954255e+00	2.839187145233154297e+00
2.301200000000000000e+04	2.772422187500414914e+00	2.771636247634887695e+00
2.304600000000000000e+04	2.772280759361303026e+00	2.775976896286010742e+00
2.308000000000000000e+04	2.772139676262127761e+00	2.851006746292114258e+00
2.311400000000000000e+04	2.771998936854688900e+00	2.765523910522460938e+00
2.314800000000000000e+04	2.771858539798028431e+00	2.740257263183593750e+00
2.318100000000000000e+04	2.771722598198659071e+00	2.814629077911376953e+00
2.321500000000000000e+04	2.771582871877368071e+00	2.792456388473510742e+00
2.324900000000000000e+04	2.771443483965638777e+00	2.754695177078247070e+00
2.328300000000000000e+04	2.771304433150779012e+00	2.721027851104736328e+00
2.331700000000000000e+04	2.771165718127094557e+00	2.824183940887451172e+00
2.335100000000000000e+04	2.771027337595843409e+00	2.772712945938110352e+00
2.338500000000000000e+04	2.770889290265188265e+00	2.804339170455932617e+00
2.341900000000000000e+04	2.770751574850149446e+00	2.826406002044677734e+00
2.345300000000000000e+04	2.770614190072558269e+00	2.742588281631469727e+00
2.348700000000000000e+04	2.770477134661012641e+00	2.880256891250610352e+00
2.352100000000000000e+04	2.770340407350829537e+00	2.814217090606689453e+00
2.355500000000000000e+04	2.770204006884001924e+00	2.780244827270507812e+00
2.358900000000000000e+04	2.770067932009151690e+00	2.759464263916015625e+00
2.362300000000000000e+04	2.769932181481487454e+00	2.791110754013061523e+00
2.365700000000000000e+04	2.769796754062759270e+00	2.827211618423461914e+00
2.369100000000000000e+04	2.769661648521214214e+00	2.746193408966064453e+00
2.372500000000000000e+04	2.769526863631554647e+00	2.737549066543579102e+00
2.375800000000000000e+04	2.769396348493268434e+00	2.728009700775146484e+00
2.379200000000000000e+04	2.769262191914910964e+00	2.871880054473876953e+00
2.382600000000000000e+04	2.769128352386230674e+00	2.755204200744628906e+00
2.386000000000000000e+04	2.768994828707135980e+00	2.827526569366455078e+00
2.389400000000000000e+04	2.768861619683781417e+00	2.743915557861328125e+00
2.392800000000000000e+04	2.768728724128522778e+00	2.751894474029541016e+00
2.396200000000000000e+04	2.768596140859878041e+00	2.729034662246704102e+00
2.399600000000000000e+04	2.768463868702486064e+00	2.783484935760498047e+00
2.403000000000000000e+04	2.768331906487067506e+00	2.866791248321533203e+00
2.406400000000000000e+04	2.768200253050383086e+00	2.853095769882202148e+00
2.409800000000000000e+04	2.768068907235194054e+00	2.764891862869262695e+00
2.413200000000000000e+04	2.767937867890224890e+00	2.826318025588989258e+00
2.416600000000000000e+04	2.767807133870122005e+00	2.710354089736938477e+00
2.420000000000000000e+04	2.767676704035415547e+00	2.778660297393798828e+00
2.423400000000000000e+04	2.767546577252481210e+00	2.767831563949584961e+00
2.426800000000000000e+04	2.767416752393502044e+00	2.809328794479370117e+00
2.430100000000000000e+04	2.767291033584549087e+00	2.781083106994628906e+00
2.433500000000000000e+04	2.767161800414669415e+00	2.727608680725097656e+00
2.436900000000000000e+04	2.767032865852346646e+00	2.796507596969604492e+00
2.440300000000000000e+04	2.766904228792452347e+00	2.892214536666870117e+00
2.443700000000000000e+04	2.766775888135480255e+00	2.677863121032714844e+00
2.447100000000000000e+04	2.766647842787509415e+00	2.728049039840698242e+00
2.450500000000000000e+04	2.766520091660169989e+00	2.724885463714599609e+00
2.453900000000000000e+04	2.766392633670604173e+00	2.771469116210937500e+00
2.457300000000000000e+04	2.766265467741434669e+00	2.758021354675292969e+00
2.460700000000000000e+04	2.766138592800725604e+00	2.722757101058959961e+00
2.464100000000000000e+04	2.766012007781950555e+00	2.799915313720703125e+00
2.467500000000000000e+04	2.765885711623955689e+00	2.804461479187011719e+00
2.470900000000000000e+04	2.765759703270926906e+00	2.806651592254638672e+00
2.474300000000000000e+04	2.765633981672354746e+00	2.822451829910278320e+00
2.477700000000000000e+04	2.765508545783000649e+00	2.781780004501342773e+00
2.481100000000000000e+04	2.765383394562863195e+00	2.780527830123901367e+00
2.484500000000000000e+04	2.765258526977146136e+00	2.787640571594238281e+00
2.487800000000000000e+04	2.765137602236266368e+00	2.696050405502319336e+00
2.491200000000000000e+04	2.765013290568449911e+00	2.840456485748291016e+00
2.494600000000000000e+04	2.764889259491465801e+00	2.719995260238647461e+00
2.498000000000000000e+04	2.764765507990855298e+00	2.723860979080200195e+00
2.501400000000000000e+04	2.764642035057201852e+00	2.765868425369262695e+00
2.504800000000000000e+04	2.764518839686098683e+00	2.844377517700195312e+00
2.508200000000000000e+04	2.764395920878118140e+00	2.795455932617187500e+00
2.511600000000000000e+04	2.764273277638778836e+00	2.823950767517089844e+00
2.515000000000000000e+04	2.764150908978515897e+00	2.731400251388549805e+00
2.518400000000000000e+04	2.764028813912648097e+00	2.798935174942016602e+00
2.521800000000000000e+04	2.763906991461349882e+00	2.811525106430053711e+00
2.525200000000000000e+04	2.763785440649618952e+00	2.770747184753417969e+00
2.528600000000000000e+04	2.763664160507246503e+00	2.793677091598510742e+00
2.532000000000000000e+04	2.763543150068788368e+00	2.789313316345214844e+00
2.535400000000000000e+04	2.763422408373533035e+00	2.756078243255615234e+00
2.538800000000000000e+04	2.763301934465474119e+00	2.668603658676147461e+00
2.542200000000000000e+04	2.763181727393280163e+00	2.805550098419189453e+00
2.545500000000000000e+04	2.763065310105831784e+00	2.742321968078613281e+00
2.548900000000000000e+04	2.762945626090770102e+00	2.821152925491333008e+00
2.552300000000000000e+04	2.762826206112847682e+00	2.793890476226806641e+00
2.555700000000000000e+04	2.762707049239011337e+00	2.743330717086791992e+00
2.559100000000000000e+04	2.762588154540740248e+00	2.790134906768798828e+00
2.562500000000000000e+04	2.762469521094018887e+00	2.681449174880981445e+00
2.565900000000000000e+04	2.762351147979308141e+00	2.800909280776977539e+00
2.569300000000000000e+04	2.762233034281518229e+00	2.665850877761840820e+00
2.572700000000000000e+04	2.762115179089981609e+00	2.773295879364013672e+00
2.576100000000000000e+04	2.761997581498425447e+00	2.709891796112060547e+00
2.579500000000000000e+04	2.761880240604944081e+00	2.790670871734619141e+00
2.582900000000000000e+04	2.761763155511974155e+00	2.708236217498779297e+00
2.586300000000000000e+04	2.761646325326266194e+00	2.752763509750366211e+00
2.589700000000000000e+04	2.761529749158857516e+00	2.804778099060058594e+00
2.593100000000000000e+04	2.761413426125049586e+00	2.779777288436889648e+00
2.596500000000000000e+04	2.761297355344377813e+00	2.767636299133300781e+00
2.599800000000000000e+04	2.761184938813836531e+00	2.772551059722900391e+00
2.603200000000000000e+04	2.761069362559481100e+00	2.877467632293701172e+00
2.606600000000000000e+04	2.760954035967497333e+00	2.782783031463623047e+00
2.610000000000000000e+04	2.760838958173987390e+00	2.882250785827636719e+00
2.613400000000000000e+04	2.760724128319163029e+00	2.742735147476196289e+00
2.616800000000000000e+04	2.760609545547322075e+00	2.804681062698364258e+00
2.620200000000000000e+04	2.760495209006820438e+00	2.745222568511962891e+00
2.623600000000000000e+04	2.760381117850050803e+00	2.740348577499389648e+00
2.627000000000000000e+04	2.760267271233416864e+00	2.748350620269775391e+00
2.630400000000000000e+04	2.760153668317308906e+00	2.761541843414306641e+00
